TransactionID,CustomerID,Spend,CompetitorPrice,LGPrice,Age,Income,Region,Preference
501,1863,290.58,163.64,175.8,50,71781,South,Promotion
502,4227,231.07,163.07,212.79,37,53712,West,Price
503,1764,216.46,248.67,244.96,39,55810,South,Promotion
504,4419,159.79,231.2,214.74,58,70132,North,Promotion
505,823,319.48,158.62,246.59,40,22524,West,Promotion
506,543,163.48,180.41,236.18,52,53434,West,Price
507,2766,201.46,182.13,246.81,59,55726,East,Brand
508,2079,203.38,181.54,233.4,40,91328,North,Promotion
509,885,131.87,150.5,212.19,24,66025,West,Promotion
510,4287,221.81,193.22,146.83,54,64188,West,Price
511,3650,216.59,235.7,183.21,64,46470,North,Price
512,4511,146.18,160.85,146.01,27,41129,South,Promotion
513,3572,236.33,156.37,250.46,40,47247,East,Price
514,3934,151.28,214.82,253.45,39,49377,North,Promotion
515,3667,183.7,227.29,158.4,22,66783,East,Brand
516,1722,160.8,174.34,214.85,27,37335,North,Price
517,375,230.16,240.72,239.05,60,68007,North,Brand
518,558,224.88,218.2,149.53,47,67591,North,Brand
519,1281,143.32,197.69,256.19,48,58297,South,Price
520,3424,170.09,229.94,213.25,57,28174,West,Price
521,1129,170.83,182.39,183.83,64,35448,South,Brand
522,1361,232.31,176.98,207.49,44,52839,North,Brand
523,3598,164.27,176.19,207.85,57,66915,East,Price
524,1101,193.75,168.38,154.08,62,50520,East,Brand
525,1535,188.27,237.82,208.4,37,22371,South,Brand
526,2626,183.57,189.2,220.49,40,46175,East,Promotion
527,4128,286.03,237.41,167.57,60,51636,North,Promotion
528,1632,166.13,238.35,143.48,45,57548,North,Price
529,58,188.61,163.13,200.97,31,40526,North,Brand
530,1128,218.15,154.02,150.08,40,28655,West,Promotion
531,312,178.75,246.85,171.47,39,7517,West,Promotion
532,3718,170.59,171.11,198.49,26,52064,West,Brand
533,2002,216.96,188.22,145.76,42,42738,West,Promotion
534,2738,239.15,163.02,249.91,35,41884,North,Price
535,3878,265.13,244.68,183.53,31,26848,North,Brand
536,2283,190.1,159.13,194.83,27,52888,South,Price
537,3184,161.48,230.72,207.07,37,44738,East,Promotion
538,1432,161.12,236.09,201.47,61,55069,West,Promotion
539,3126,270.14,242.37,165.65,43,48205,North,Promotion
540,4898,216.25,196.05,157.62,29,37263,West,Brand
541,4335,159.04,206.23,161.38,51,61495,South,Price
542,1776,166.03,200.83,184.46,37,54287,East,Brand
543,1319,144.46,203.86,225.48,47,39820,West,Promotion
544,4208,196.05,174.19,219.81,22,67450,West,Brand
545,3160,224.12,207.71,212.86,35,41002,West,Brand
546,1329,277.29,176.03,159.92,62,37859,South,Price
547,4386,254.23,208.44,151.26,27,75156,West,Promotion
548,3975,201.83,232.39,161.59,24,45271,South,Price
549,4678,165.4,150.29,235.47,62,38060,South,Brand
550,4466,222.94,236.32,234.79,52,46299,North,Price
551,220,111.51,194.55,221.71,49,53783,West,Promotion
552,3303,160.6,211.03,248.0,32,67101,South,Brand
553,2867,231.76,175.68,145.72,23,44839,West,Brand
554,1897,243.8,249.87,217.94,25,74525,South,Brand
555,4445,265.42,211.51,239.13,43,60298,East,Promotion
556,2303,194.34,247.29,202.48,24,38986,West,Promotion
557,4548,264.82,227.26,189.48,32,64502,South,Price
558,4185,180.8,237.6,221.79,37,65162,West,Promotion
559,4967,176.85,175.85,225.25,44,55014,West,Price
560,3727,215.37,214.42,221.43,52,27776,West,Brand
561,2043,257.13,185.4,255.19,45,36976,West,Promotion
562,523,246.95,231.76,256.1,46,61690,East,Promotion
563,2708,251.67,247.61,215.51,63,63142,North,Price
564,2999,226.34,171.35,255.8,23,44851,East,Promotion
565,3922,247.95,223.64,251.3,52,71831,South,Promotion
566,910,201.4,224.5,167.32,37,61019,West,Promotion
567,4538,215.79,185.01,227.61,23,40352,East,Brand
568,4134,339.36,164.32,178.69,46,46129,West,Price
569,1881,243.93,181.91,235.84,51,65322,South,Brand
570,3280,201.0,166.77,176.02,37,41462,South,Price
571,4306,240.16,238.35,167.69,34,50482,East,Brand
572,2561,147.22,232.72,256.55,44,66381,North,Price
573,3073,183.92,226.51,172.57,35,50437,East,Price
574,3827,189.85,225.84,224.36,51,73106,South,Price
575,4477,164.14,189.97,146.62,46,60946,North,Price
576,2876,288.5,240.7,199.97,28,65345,South,Brand
577,2907,223.71,231.03,201.93,56,65579,East,Price
578,4490,229.25,240.6,230.36,47,54468,West,Promotion
579,4492,194.79,199.92,222.13,39,48434,South,Promotion
580,545,142.36,178.37,216.29,35,59048,South,Brand
581,3098,196.85,214.86,174.17,23,77283,South,Price
582,3626,178.87,218.22,191.98,63,29627,East,Price
583,3506,149.2,220.63,211.58,18,51888,South,Promotion
584,1085,237.97,188.75,187.38,50,58792,South,Price
585,553,186.69,201.56,245.81,30,67801,East,Promotion
586,1154,110.99,161.16,249.42,46,47069,West,Price
587,3939,200.04,210.01,201.09,52,35325,North,Price
588,2246,200.96,196.44,154.11,30,68796,North,Price
589,1687,237.7,169.01,168.94,30,54865,East,Brand
590,694,206.01,199.28,253.2,25,43934,West,Price
591,3791,169.36,184.82,235.84,40,64958,West,Brand
592,498,224.9,215.46,226.78,29,69182,West,Promotion
593,2096,167.56,230.74,185.09,43,49139,South,Brand
594,613,235.27,190.95,182.35,19,66827,South,Brand
595,3968,257.79,233.37,206.93,54,51864,North,Brand
596,376,76.01,167.39,207.72,56,52105,South,Promotion
597,806,162.54,213.58,212.43,46,36848,West,Promotion
598,921,223.24,192.93,208.87,39,37485,West,Brand
599,4971,204.62,187.63,178.22,62,46781,South,Promotion
600,3605,264.86,172.82,161.67,25,47223,East,Brand
601,1444,262.55,174.23,256.49,40,53652,South,Brand
602,1546,246.31,195.83,151.04,42,53160,South,Brand
603,1211,115.67,233.84,238.13,45,48688,South,Promotion
604,2081,191.85,205.15,163.63,33,60964,North,Promotion
605,4688,232.03,207.23,254.43,40,44823,North,Promotion
606,2149,198.68,221.25,199.92,28,67723,West,Brand
607,1509,193.69,179.11,180.57,62,50682,North,Promotion
608,914,261.88,188.04,250.27,20,63419,North,Promotion
609,2781,217.92,234.81,180.86,42,52012,North,Price
610,390,187.38,155.17,203.37,63,69191,West,Promotion
611,4050,140.72,201.35,235.98,43,14226,West,Promotion
612,4256,286.02,203.53,229.68,20,53481,West,Brand
613,4988,215.12,205.2,247.43,41,47598,West,Price
614,3626,176.67,226.14,184.09,63,29627,East,Price
615,1071,246.57,195.13,164.47,20,22532,East,Brand
616,4792,119.83,234.38,192.15,46,81868,West,Promotion
617,4854,287.6,183.91,221.95,52,46796,North,Brand
618,2571,230.55,183.95,171.45,30,27942,West,Price
619,3738,309.72,246.39,221.32,33,63525,North,Promotion
620,2780,231.65,182.44,160.37,60,61177,West,Price
621,339,211.93,169.21,259.32,23,60719,North,Brand
622,1977,169.78,205.18,205.79,52,72065,South,Brand
623,3437,178.09,245.22,149.31,30,49751,South,Price
624,795,137.96,227.92,154.17,32,67709,West,Price
625,1723,298.87,193.62,210.84,18,51537,North,Promotion
626,3220,206.63,200.58,206.61,47,37089,West,Promotion
627,899,243.51,249.79,189.64,45,61731,East,Price
628,103,251.48,221.89,212.69,28,63730,South,Brand
629,2860,188.8,160.1,151.76,35,60351,West,Promotion
630,4189,159.89,210.98,154.72,18,39386,West,Price
631,1448,164.17,244.2,174.95,25,38796,South,Price
632,4215,122.64,169.31,238.92,62,53860,West,Price
633,2033,144.06,227.36,168.74,18,29524,South,Brand
634,4033,226.76,191.49,228.5,30,94031,East,Promotion
635,3061,251.15,164.33,209.43,41,59396,West,Promotion
636,1535,200.28,233.83,181.05,37,22371,South,Brand
637,2848,246.18,213.95,155.12,41,59580,North,Brand
638,3210,247.36,151.27,227.38,40,36597,East,Brand
639,4571,184.29,233.08,192.19,60,34179,East,Price
640,3464,254.37,203.58,212.95,43,56576,West,Promotion
641,435,191.87,212.41,193.48,40,62701,North,Price
642,1258,178.56,206.33,222.84,41,61532,East,Price
643,55,204.31,189.03,146.69,25,59442,East,Promotion
644,931,129.53,163.6,145.85,23,44913,North,Promotion
645,2800,198.17,221.89,171.54,51,62626,East,Brand
646,312,84.58,218.4,236.05,39,7517,West,Promotion
647,957,233.77,235.92,191.2,19,55600,West,Brand
648,4084,135.3,211.46,257.24,34,60311,East,Price
649,4853,199.68,154.43,233.68,34,36980,East,Price
650,2513,274.22,191.21,213.44,40,42291,East,Price
651,1264,203.57,160.45,170.88,50,69359,East,Promotion
652,2748,105.32,209.67,171.68,61,33378,North,Promotion
653,2783,206.46,170.33,180.85,38,39328,West,Brand
654,1094,187.22,244.35,241.68,27,34761,South,Promotion
655,2787,246.59,165.54,235.83,44,44318,West,Promotion
656,2816,194.34,233.3,228.21,54,40076,West,Brand
657,3764,255.76,210.88,203.01,58,40048,South,Price
658,4036,221.78,180.84,184.36,21,44103,East,Promotion
659,4840,243.74,229.14,228.3,26,57057,East,Brand
660,2324,195.34,246.59,179.92,36,50217,South,Price
661,233,264.18,164.43,233.09,26,25407,North,Promotion
662,2102,174.42,233.94,158.21,43,59784,East,Brand
663,4353,108.36,231.16,215.07,53,79296,West,Price
664,2029,145.23,226.02,151.8,37,54364,North,Promotion
665,1930,206.03,177.06,206.8,23,6286,North,Promotion
666,1459,213.54,227.06,151.83,49,43508,East,Price
667,1649,207.77,157.9,247.54,41,56063,West,Brand
668,408,260.94,160.54,188.41,60,31857,East,Promotion
669,3341,209.45,180.69,216.1,43,50029,South,Promotion
670,1978,216.48,175.72,181.01,43,39507,East,Brand
671,2414,249.0,197.58,205.22,55,62252,South,Price
672,4938,116.17,206.56,226.34,54,50115,East,Price
673,1761,236.15,180.07,181.02,64,62751,North,Price
674,3598,265.81,219.58,165.51,57,66915,East,Price
675,1379,235.88,150.69,223.27,18,69667,South,Price
676,621,215.75,172.9,155.43,18,49963,North,Promotion
677,930,240.14,185.31,238.94,54,54002,North,Price
678,975,92.69,189.38,206.75,43,33206,East,Brand
679,4488,193.52,186.42,157.31,64,64867,South,Price
680,4448,135.08,151.22,195.94,34,59906,South,Price
681,2854,219.16,243.79,182.79,53,61626,North,Brand
682,1690,149.8,226.35,158.88,58,29637,South,Brand
683,4672,242.49,150.58,144.67,56,59137,North,Price
684,4619,179.2,185.09,193.68,51,57119,North,Promotion
685,726,135.65,194.25,218.18,28,70193,South,Price
686,162,152.78,171.67,246.56,24,36699,North,Price
687,659,134.34,241.6,179.96,62,39364,North,Price
688,2898,198.23,222.95,176.53,54,64554,West,Price
689,4620,230.83,236.35,203.53,39,60613,East,Brand
690,4100,167.75,223.78,208.12,42,48102,West,Promotion
691,2543,127.05,185.5,157.07,54,62290,West,Brand
692,1579,199.31,197.65,149.02,23,38313,East,Brand
693,3995,198.21,156.04,161.37,21,67866,West,Promotion
694,1075,175.05,192.15,213.7,32,47745,South,Promotion
695,3206,160.76,230.15,186.9,35,48699,West,Brand
696,4045,263.99,224.78,151.27,41,63413,West,Price
697,3434,170.38,228.46,233.77,27,64337,South,Brand
698,878,127.95,177.07,216.08,40,31656,North,Price
699,1092,195.59,159.88,240.21,27,53181,West,Price
700,3060,226.37,196.01,176.7,25,45217,South,Price
701,1675,223.04,198.05,208.08,56,52356,East,Price
702,1609,120.03,212.44,224.62,26,43860,East,Brand
703,2827,260.89,159.42,250.37,37,69732,South,Promotion
704,1218,210.52,153.87,146.28,40,25826,South,Price
705,3053,228.54,224.72,250.14,42,42219,East,Brand
706,314,332.58,214.08,162.6,63,58276,South,Promotion
707,730,237.94,171.99,188.7,39,63335,West,Brand
708,4040,228.6,233.93,155.11,28,36167,South,Price
709,384,188.7,184.76,245.88,24,52153,North,Promotion
710,1813,199.74,197.98,173.21,47,55225,South,Price
711,2325,139.79,162.61,212.73,21,31457,South,Brand
712,3430,204.23,247.27,196.61,56,32792,North,Brand
713,2746,281.3,222.53,245.22,40,51663,East,Promotion
714,1865,221.32,174.01,144.79,50,41053,North,Brand
715,3292,311.5,244.93,189.76,49,31738,East,Brand
716,4847,226.49,188.2,170.69,25,27116,North,Promotion
717,228,214.0,192.53,171.05,23,64329,North,Promotion
718,2065,193.1,166.5,203.8,37,50227,North,Brand
719,12,298.56,192.66,168.7,41,63278,North,Price
720,1523,176.77,247.33,202.68,56,54148,North,Promotion
721,692,163.65,193.31,156.23,53,72336,North,Promotion
722,3706,155.91,220.01,250.96,54,48525,West,Price
723,1740,313.1,247.85,238.66,32,38579,South,Price
724,1526,207.37,212.29,150.58,46,70333,North,Price
725,70,204.21,178.46,237.48,61,45726,North,Promotion
726,2249,226.02,184.37,232.33,59,54902,East,Promotion
727,3124,187.42,173.66,148.28,37,70431,East,Promotion
728,4725,161.82,244.68,199.32,26,50595,North,Promotion
729,3331,159.41,239.31,158.36,25,62938,East,Brand
730,1288,157.72,213.61,146.67,38,61266,East,Price
731,576,99.9,157.91,220.63,64,50450,South,Price
732,2173,202.94,229.16,195.31,63,39779,North,Brand
733,4955,122.06,231.75,208.79,55,70584,South,Brand
734,745,227.47,225.04,157.27,55,42835,East,Promotion
735,2528,241.81,167.17,190.7,26,46145,South,Promotion
736,3074,169.87,178.23,155.36,59,60469,West,Brand
737,4211,216.83,231.25,200.39,52,33673,West,Promotion
738,4577,236.33,194.36,188.72,28,79503,South,Brand
739,1025,275.23,174.22,258.06,52,62870,South,Price
740,942,180.51,214.21,142.32,21,53191,North,Price
741,768,129.37,209.36,175.57,25,34090,North,Promotion
742,2439,154.72,201.94,213.38,39,63619,South,Price
743,834,116.92,184.4,214.62,49,47594,West,Brand
744,2191,223.83,227.47,206.72,51,24672,South,Promotion
745,628,38.94,206.91,243.0,53,58611,West,Brand
746,377,149.88,236.55,229.59,46,20493,North,Promotion
747,3887,200.6,232.98,251.88,30,72046,East,Promotion
748,90,146.1,244.29,221.28,58,37273,West,Brand
749,2856,156.99,224.07,171.54,62,49606,South,Brand
750,1066,241.46,163.83,208.09,57,42536,North,Promotion
751,1059,144.01,186.54,231.42,50,53386,East,Brand
752,3060,177.14,225.27,239.63,25,45217,South,Price
753,4073,246.44,163.49,150.75,47,62361,West,Price
754,2601,181.37,217.68,193.42,26,48064,North,Promotion
755,4220,320.19,182.85,167.82,57,30176,South,Price
756,2105,254.77,173.59,239.36,57,61347,East,Price
757,2854,257.43,204.5,148.38,53,61626,North,Brand
758,2656,130.59,159.0,183.61,25,51711,East,Price
759,1516,195.1,219.39,154.32,47,62671,East,Promotion
760,3018,185.79,190.72,219.29,57,40942,West,Promotion
761,4148,179.63,209.75,141.11,59,24113,East,Price
762,1574,173.21,158.72,240.67,60,55459,East,Price
763,2537,193.26,193.85,201.72,50,61263,South,Price
764,3927,79.9,228.47,189.46,27,44099,North,Price
765,2053,153.65,220.97,184.48,37,40018,North,Promotion
766,3797,284.14,203.83,178.52,51,56578,South,Promotion
767,632,173.21,169.22,177.25,61,47765,West,Brand
768,1862,167.31,208.97,253.87,49,31562,West,Brand
769,3953,196.75,217.68,195.23,18,48330,South,Price
770,1233,201.6,205.95,150.54,19,44758,South,Brand
771,2265,87.38,225.56,195.73,26,72931,West,Brand
772,2048,207.05,187.57,227.31,37,43896,East,Promotion
773,536,227.41,189.49,209.46,38,93026,South,Promotion
774,3534,229.4,244.18,240.52,28,55406,North,Promotion
775,4826,153.07,241.0,185.1,20,59249,West,Promotion
776,3098,277.06,168.13,246.15,23,77283,South,Price
777,1276,271.38,174.55,220.79,33,74609,East,Price
778,3074,266.99,206.75,205.95,59,60469,West,Brand
779,1026,239.39,205.8,230.05,18,37577,West,Price
780,2052,182.6,157.86,149.8,54,69214,West,Promotion
781,3622,200.21,241.4,170.54,22,59285,East,Promotion
782,4564,271.19,227.39,184.95,40,37485,North,Promotion
783,201,85.94,229.69,213.59,56,43757,North,Price
784,4404,163.45,219.16,159.04,25,55306,North,Brand
785,3324,222.96,166.66,258.63,61,41193,North,Promotion
786,3359,188.62,186.4,253.48,60,52701,West,Brand
787,2972,179.98,182.63,192.36,22,70177,South,Brand
788,4979,281.31,248.84,247.49,28,64915,West,Price
789,586,241.78,161.32,244.66,56,12682,East,Promotion
790,3346,248.08,205.49,184.32,18,65300,North,Promotion
791,3855,161.37,227.19,205.23,61,45456,North,Brand
792,4605,172.25,190.7,145.02,54,43246,North,Price
793,3425,220.04,202.69,201.33,37,54529,South,Price
794,4101,221.64,166.59,201.16,35,36345,East,Price
795,360,292.5,170.79,240.12,63,54823,East,Brand
796,3670,218.55,219.53,148.86,63,66477,South,Brand
797,4310,282.95,222.4,212.49,39,56072,West,Price
798,3478,232.53,205.82,239.1,62,79293,North,Brand
799,4659,188.54,240.54,189.65,42,65570,East,Price
800,2813,161.13,187.24,207.09,41,31406,North,Promotion
801,45,240.19,222.58,218.73,42,76332,East,Promotion
802,2751,181.62,222.52,147.52,60,40570,North,Price
803,634,194.32,196.3,194.55,44,76945,East,Price
804,1211,158.75,232.84,167.6,45,48688,South,Promotion
805,1750,200.19,202.56,249.63,34,54330,South,Price
806,3242,229.68,212.61,253.15,26,67488,North,Price
807,2769,179.77,154.39,231.69,18,47452,South,Promotion
808,594,164.37,219.03,155.0,40,67059,East,Price
809,1425,203.35,215.11,259.72,61,46354,South,Promotion
810,1927,223.38,240.68,146.03,49,55795,South,Price
811,857,199.52,164.08,252.38,62,17151,East,Price
812,552,294.65,169.01,167.73,29,39316,West,Price
813,4139,205.03,198.11,166.27,27,86618,South,Promotion
814,2889,225.83,184.72,206.68,34,66873,West,Brand
815,4275,244.17,163.99,210.25,64,30268,South,Price
816,1481,219.83,165.31,200.31,35,85236,West,Brand
817,607,151.64,221.51,242.66,63,81290,South,Promotion
818,672,158.69,224.86,140.86,58,35531,West,Brand
819,3316,144.77,239.17,174.56,45,55988,South,Brand
820,17,134.01,181.04,233.24,39,34116,North,Promotion
821,2874,213.66,195.36,204.44,64,50235,East,Price
822,2595,262.02,163.88,158.8,59,46869,West,Brand
823,2485,235.9,162.38,193.29,58,40468,North,Price
824,616,235.23,151.12,145.74,54,36438,North,Promotion
825,3206,148.72,166.94,163.12,35,48699,West,Brand
826,2850,224.66,177.98,219.37,29,28236,East,Brand
827,4408,226.47,206.53,159.46,22,35768,South,Brand
828,3808,283.78,212.13,205.34,49,45409,North,Brand
829,2073,216.86,204.75,204.74,64,33570,North,Brand
830,525,286.93,153.24,153.25,27,43731,East,Promotion
831,3174,206.24,202.07,252.07,33,54819,East,Promotion
832,1474,222.4,195.12,214.55,40,44856,North,Brand
833,2426,258.24,227.15,238.49,26,62657,South,Promotion
834,4984,212.52,240.8,204.26,39,47058,North,Price
835,3275,124.28,216.36,230.41,28,35023,East,Promotion
836,3339,150.36,221.15,204.14,29,51643,South,Price
837,2008,333.23,188.81,201.1,18,55354,South,Brand
838,4558,205.0,209.17,160.94,58,70389,North,Brand
839,2413,234.74,204.65,143.81,29,26263,South,Price
840,2152,146.74,247.29,169.0,24,64232,North,Brand
841,3183,217.01,223.24,162.1,26,16009,West,Price
842,428,266.51,177.67,219.65,36,72424,North,Price
843,4565,106.58,238.73,162.77,64,24234,East,Price
844,1015,210.45,203.63,155.4,47,64933,East,Price
845,1605,210.04,165.87,242.74,58,50665,East,Price
846,870,216.17,233.36,176.56,25,54304,East,Brand
847,2728,305.84,202.72,242.51,49,44822,West,Price
848,2853,186.89,157.92,236.23,48,49561,North,Brand
849,886,176.45,189.09,238.47,20,59061,North,Price
850,2609,191.27,198.76,161.52,38,40149,West,Brand
851,1274,318.39,177.69,142.99,63,34255,West,Brand
852,4427,207.93,179.35,177.92,21,58884,West,Brand
853,1956,228.94,163.02,238.73,41,45751,East,Promotion
854,587,85.27,221.06,258.09,62,69154,East,Price
855,201,205.63,155.34,197.17,56,43757,North,Price
856,4550,191.36,178.25,160.65,46,77296,South,Brand
857,3618,204.63,171.15,169.85,38,69591,North,Price
858,826,183.91,194.86,242.92,28,77865,West,Promotion
859,111,135.35,228.59,153.75,56,57231,South,Promotion
860,2912,186.37,179.88,179.75,53,45109,North,Brand
861,3900,275.45,237.3,240.38,40,24475,East,Price
862,908,206.19,236.71,172.9,34,55937,West,Promotion
863,3716,110.17,190.77,206.88,57,37672,East,Promotion
864,3690,141.28,232.92,171.04,64,62138,South,Brand
865,555,214.04,179.96,147.12,42,46428,South,Brand
866,1904,146.91,175.86,180.83,33,37416,South,Price
867,107,211.69,236.94,141.92,52,76082,South,Brand
868,3337,262.51,217.41,250.24,35,83030,East,Promotion
869,2535,223.62,174.4,158.42,33,48470,East,Promotion
870,2227,150.94,152.57,213.6,52,73017,North,Brand
871,3294,208.54,224.95,254.82,25,32445,North,Price
872,1394,237.11,181.16,250.53,39,51084,East,Promotion
873,2685,163.68,159.76,152.83,49,39508,East,Promotion
874,2836,146.01,178.84,229.8,33,75048,South,Price
875,167,195.53,193.34,188.59,62,18694,South,Promotion
876,2711,277.52,171.83,149.79,49,44263,East,Brand
877,3625,150.75,156.01,223.01,58,69772,West,Price
878,2348,178.16,183.34,250.57,22,45930,South,Promotion
879,1405,140.46,200.15,163.76,60,67190,South,Price
